Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
1,coach,"""73200694""",Retweet,"""On top of the world with @JLo. Go behind-the-scenes of our #CoachSS20 campaign, captured on the @highlinenyc and @edgenyc by @jasonbergh. #JLo #CoachxJLo #CoachNY https://t.co/6nQj5frKyc""",Twitter Web App,104,601,2020-01-22,22:41:22,Female,Entertainment
2,jlo,"""85603854""",Tweet,"""✨🎵✨Add my number to your phone book to be the first to know some news tomorrow! https://t.co/gAHuoTG1K7""",Twitter for iPhone,142,1453,2020-01-22,17:42:20,Female,Entertainment
3,jlo,"""85603854""",Tweet,"""JLovers! Text me at (305) 690-0379 to be the first to find out some news coming tomorrow. You’ve asked for this ... we listened ... and now it’s coming! What do you think it is?! ✨🎵✨""",Twitter for iPhone,348,3971,2020-01-22,16:03:20,Female,Entertainment
4,jlo,"""85603854""",Tweet,"""NYC!!!! If you're in the area, you have to stop by the #NiyamaSol PopUp Shop!!!!! Refinery Hotel (63 W 38th St) 
It's open now-1/30, 10am-7pm everyday!!! 🧘‍♀️🧘‍♂️❤️ https://t.co/Wwl7ECqATB""",Twitter Web App,156,2071,2020-01-21,21:07:33,Female,Entertainment
5,jlo,"""85603854""",Tweet,"""OMG!!!!! Love youuuuu @BarbraStreisand ❤️ https://t.co/Qdax8D8aSt""",Twitter Web App,432,6935,2020-01-21,21:04:17,Female,Entertainment
6,jlo,"""85603854""",Tweet,"""Soakin’ up that NYC energy!!! ☀️ Loved shooting in my hometown for my first campaign with @Coach. New York is always an inspiring city—encouraging us to do our own thing and be an original! 🏙 Special thanks to Stuart Vevers and Juergen Teller. #CoachSS20 #CoachNY https://t.co/taolEESubl""",Twitter for iPhone,542,7187,2020-01-21,16:14:00,Female,Entertainment
7,jlo,"""85603854""",Tweet,"""What a night! ✨✨ Thanks to my fellow actors and the @SAGawards for my Best Supporting Actress nomination for #HustlersMovie! And thank you to Alex and my incredible team for supporting me tonight! ❤️❤️❤️ #SAGawards 📷: Getty Images @AROD @egt239 https://t.co/u92FFMtVli""",Twitter for iPhone,996,14427,2020-01-20,04:02:16,Female,Entertainment
8,jlo,"""85603854""",Tweet,"""Happy Sunday! ✌🏽week countdown until the Super Bowl = time for a new bling cup 💎🥤!!! Head over to my TikTok to take on the  #JLoSuperBowlChallenge!!! https://t.co/Wnxncm1Wnq https://t.co/n9hVdIL9hJ""",Twitter for iPhone,508,7849,2020-01-19,23:15:14,Female,Entertainment
9,jlo,"""85603854""",Tweet,"""Trouble has a way of following us. @GoodTrouble was just renewed for a third season!!!! #GoodTrouble 🖤🖤🖤 @egt239 https://t.co/8hi8h6qs4g""",Twitter for iPhone,404,5000,2020-01-17,22:01:39,Female,Entertainment
10,jlo,"""85603854""",Tweet,"""Can’t wait!!! @egt239 https://t.co/4pKlfHpdg4""",Twitter for iPhone,133,1359,2020-01-15,21:48:26,Female,Entertainment
11,jlo,"""85603854""",Tweet,"""The only way the world will believe in you, is if you believe in yourself❤️❤️❤️@GoodTrouble Season 2 returns TONIGHT at 10p/9c on @FreeformTV. #GoodTrouble https://t.co/Xv2nwJwgJl""",Twitter Web App,290,3376,2020-01-15,21:02:40,Female,Entertainment
12,jlo,"""85603854""",Tweet,"""Bronx Baby ❤️ https://t.co/Mq1OOElJ92""",Twitter Web App,375,3972,2020-01-15,20:47:08,Female,Entertainment
13,jlo,"""85603854""",Tweet,"""Break from rehearsal for homework and snuggle time... 🤍 https://t.co/EVAmBUWNJ3""",Twitter for iPhone,556,14635,2020-01-15,17:14:28,Female,Entertainment
14,jlo,"""85603854""",Reply,"""@VanityFair 💥💥💥""",Twitter for iPhone,19,214,2020-01-14,12:21:28,Female,Entertainment
15,jlo,"""85603854""",Tweet,""".@VanityFair’s 26th annual Hollywood Issue is here, and I'm so honored to be featured alongside 22 of my peers. 🧡🧡 See the full portfolio here: https://t.co/6GPKcc6JSY #VFHollywood https://t.co/i7VlG8U1qG""",Twitter for iPhone,904,8495,2020-01-14,12:12:43,Female,Entertainment
16,jlo,"""85603854""",Tweet,"""I’m a huge fan of yours too, #PhoebeWallerBridge! Congrats on the wins for @fleabag! ❤️✨ #CriticsChoiceAwards""",Twitter for iPhone,507,8693,2020-01-13,03:20:49,Female,Entertainment
17,jlo,"""85603854""",Tweet,"""3 weeks until the Super Bowl so I’m giving you a sneak peak into my half time performance. Head over to my TikTok to check it out. Dance to On The Floor with me!!! I’ll reshare some of my favorites. ✨💃🏽🕺🏻
#JLoSuperBowlChallenge https://t.co/zmYLllY0hO""",Twitter for iPhone,392,4184,2020-01-12,18:05:43,Female,Entertainment
18,jlo,"""85603854""",Tweet,"""Thank you to the @LAFilmCritics Association for the Best Supporting Actress award! What an incredible night ✨✨! #LAFCA #HustlersMovie https://t.co/zQWLqu8SHJ""",Twitter for iPhone,1021,18142,2020-01-12,06:37:15,Female,Entertainment
19,jlo,"""85603854""",Tweet,"""Make sure you’re following me on TikTok!!! Somethin’ is coming! 🤍💜""",Twitter for iPhone,383,5496,2020-01-11,21:02:13,Female,Entertainment
20,jlo,"""85603854""",Tweet,"""I am so excited I can finally reveal that I am the face of the #VersaceSS20 campaign! ✨ Thank you to Donatella Versace and everyone at @Versace for your vision and collaboration. ✨ ✨ 📷: Mert &amp; Marcus https://t.co/wc30nZBKIs""",Twitter for iPhone,2089,24919,2020-01-11,18:19:32,Female,Entertainment
21,jlo,"""85603854""",Reply,"""thank you to the Critics Choice Awards and NAACP for the nominations!!! Time for some champagne 🍾😘 #Ramona""",Twitter for iPhone,126,1048,2020-01-10,18:09:23,Female,Entertainment
22,jlo,"""85603854""",Reply,"""AUSTIN FILM CRITICS ASSOCIATION, ONLINE FILM CRITICS SOCIETY, PALM SPRINGS INTERNATIONAL FILM FESTIVAL SPOTLIGHT AWARD, DORIAN AWARD, OKLAHOMA FILM CRITICS ASSOCIATION, HOLLYWOOD CRITICS ASSOCIATION, SEATTLE FILM CRITICS ASSOCIATION &amp;""",Twitter for iPhone,124,1033,2020-01-10,18:09:23,Female,Entertainment
23,jlo,"""85603854""",Tweet,"""Looking back at pictures from filming #HustlersMovie, I never could have imagined this. 💜 THANK YOU and I am so incredibly honored to win Best Supporting Actress at the LA FILM CRITICS ASSOCIATION, SAN FRANCISCO FILM CRITICS ASSOCIATION, WASHINGTON DC FILM CRITICS ASSOCIATION https://t.co/zM6JsAbolK""",Twitter for iPhone,593,8490,2020-01-10,18:09:22,Female,Entertainment
24,britishvogue,"""27844479""",Retweet,"""Featuring @CharlizeAfrica, Scarlett Johansson, @CynthiaEriVo, Renée Zellweger, @Florence_Pugh, @JLo and more.  https://t.co/vdjoHGEJZd""",Echobox Social,126,1092,2020-01-10,09:47:08,Female,Entertainment
25,hcacritics,"""797998617491476480""",Retweet,"""#HCA #HCAAwards https://t.co/JqPNMECCsS""",Twitter for Android,224,1409,2020-01-10,03:48:42,Female,Entertainment
26,jlo,"""85603854""",Tweet,"""Despertar para escuchar las noticias de los terremotos en Puerto Rico me está rompiendo el corazón. 🇵🇷 Únase a mí para orar por la seguridad de nuestros hermanos y hermanas en Puerto Rico 🙏🏼 Somos resistentes y lo superaremos. ❤️❤️❤️ #PuertoRicoStrong

https://t.co/ElXiPx5qg6""",Twitter Web App,399,2608,2020-01-07,18:33:55,Female,Entertainment
27,jlo,"""85603854""",Tweet,"""Waking up to hear the news of the earthquakes in Puerto Rico is breaking my heart. 🇵🇷Please join me in praying for the safety of our brothers and sisters in Puerto Rico 🙏🏼 We are resilient and will get through this. ❤️❤️❤️ #PuertoRicoStrong 

https://t.co/ElXiPx5qg6""",Twitter Web App,631,4869,2020-01-07,18:33:22,Female,Entertainment
